,Population,% < 18,% 65 and over,% African American,% American Indian/Alaskan Native,% Asian,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Female,% Rural,% Fair/Poor,% Smokers,% Obese,% Excessive Drinking,% Physically Inactive,Chlamydia Rate,% Frequent Physical Distress,% Frequent Mental Distress,% Diabetic,Drug Overdose Mortality Rate,% Insufficient Sleep,% Uninsured,PCP Rate,MHP Rate,% Unemployed,% Children in Poverty,Income Ratio,Association Rate,Violent Crime Rate,% Severe Housing Problems,% Limited Access,Household Income,% Free or Reduced Lunch,Food Environment Index,% With Access,% Food Insecure
1390,24664,23.913396043,22.10103795,0.4054492378,0.6892637042,0.5311385015,6.8439831333,90.435452481,2.2549148387,48.284949724,78.389234786,16.281684912,21.263728248,24.035574994,24.7,240.7,11.895648024,13.213652418,11.1,151.164608529599,12.60430763058259,30.360945227,8.1735087441,85.42836,44.59942,4.4289386706,16.6,3.8289871204,21.153689692,105.36536992,12.941176471,12.660761968,51746.0,54.234234234,7.8,39.710785298,9.6
1391,3259,20.865296103,25.406566431,0.6443694385,6.5664314207,0.5216324026,3.9582694078,86.928505677,0.5077753094,49.278919914,100.0,14.818765299,20.369323196,24.787030549,29.8,301.3,11.146787313,12.799521057,13.5,151.164608529599,12.60430763058259,30.447950708,7.4590163934,30.22975,156.7570347963081,3.7057832678,20.2,3.6721119746,21.160822249,161.83610416,11.746031746,13.030542914,57602.0,44.778761062,7.7,65.598650927,9.7
1392,21627,21.625745596,22.559763259,0.5641096777,0.3329171868,0.6427151246,3.0239977806,94.636334212,0.6633254717,49.831229482,64.541428308,13.001093046,18.399781359,25.398492837,23.9,157.3,9.9415596,11.904700563,10.1,32.8,12.60430763058259,29.838505289,5.5178974908,78.54007999999999,27.7431,3.3301158301,10.2,4.0940007642,19.404019404,82.246504524,9.70107163,2.5155552099,63435.0,26.04701432,9.3,91.280679092,6.8
1393,13682,25.87341032,21.349217951,1.037859962,0.8039760269,0.5335477269,2.1268820348,93.65589826,0.0707658437,50.409296886,66.9869248,15.9995792,22.568597752,22.711431578,30.7,182.9,11.970462464,13.506526152,10.7,151.164608529599,12.60430763058259,30.802551041,6.3319595354,58.08466,314.28154,6.1556524656,16.1,4.0209210962,18.151455747,79.46828493,13.672217353,12.279452338,50663.0,49.744360902,7.4,66.827999711,12.0
1394,18612,23.205458844,18.590156888,2.0954223082,0.7522028799,0.8704061896,6.372232968,88.733075435,1.0588901472,51.627981947,50.161998328,14.073718272,20.049071188,24.059366087,28.8,324.7,10.704267083,12.373196788,9.7,44.7,12.60430763058259,30.646017177,5.0031139714,32.10101,26.86439,3.8635610995,11.5,4.2448036952,16.585522444,89.342022283,12.338983051,8.5538190651,63907.0,33.739713502,8.4,79.347826087,8.2
1395,262440,24.261926536,15.571940253,4.8395823807,0.5578417924,6.4273738759,4.4589239445,81.615607377,1.0182495252,50.586800793,14.468203044,10.543892256,13.876060294,21.942901113,16.0,292.6,8.2530662221,9.7677502795,8.3,88.5,11.95389652,29.643518531,3.2228528739,107.25267,271.68115,2.8121974831,5.1,3.5714436471,8.4490414775,94.064397322,9.9016357807,6.6897682158,100857.0,20.011143303,9.2,94.372543421,5.1
1396,10897,24.25438194,20.501055336,0.6423786363,1.3122877856,1.1287510324,26.934018537,70.386344866,5.6596332084,50.564375516,59.102667023,18.516353801,20.323124859,20.715019867,26.2,369.0,12.15759649,12.992317075,12.2,151.164608529599,12.60430763058259,31.167090637,9.2448671848,27.3224,73.4147,4.0422599908,13.7,4.8324034618,22.76867031,172.52338146,9.4797687861,1.15886227,57290.0,55.274488698,9.0,72.74105789,8.5
1397,6207,22.506847108,19.655227968,0.4833252779,1.8205252135,0.4833252779,3.077170936,92.798453359,0.1181634031,47.961978411,50.136861314,13.497785855,19.317781009,23.639915126,33.0,332.1,10.471409525,12.206821583,13.0,151.164608529599,12.60430763058259,31.072406724,4.3486973948,51.70606980585615,225.5518,3.3845278726,11.1,3.9540270346,14.390789894,100.65814944,8.2456140351,6.0953956231,69890.0,40.846366145,8.6,62.135036496,8.6
1398,50484,17.76998653,17.62142461,1.7926471753,0.4575707155,2.6364788844,3.0841454718,90.957531099,0.7104096765,50.501148879,34.5348905,14.211402959,18.909017721,23.030730233,24.1,395.1,10.73017844,12.210742599,9.7,45.1,15.113482541,29.852074124,5.1112602612,39.35071,196.10174,2.8952843273,11.3,4.2635519975,11.80521397,95.104566,14.794591784,4.0715079391,64219.0,36.216216216,8.8,96.37589631,8.3
1399,138377,27.722815208,12.988430158,1.7343922762,0.4429926939,1.4388229258,3.1262420778,91.713940901,0.5279619867,49.433070525,32.507618284,11.736131948,15.822658153,24.656338225,19.5,193.6,9.2993614448,10.868822828,8.3,57.5,8.0682229372,27.48251772,4.0141815371,44.00472,113.45816,3.2539807249,5.3,3.4415400054,9.8277215088,75.969276345,10.146016749,2.1683298292,91374.0,18.980190231,9.6,85.816359262,5.4
1400,9709,23.102276239,20.805438253,0.7518796992,3.893294881,0.5664847049,5.1395612318,88.690905346,0.8475497121,49.613760428,80.820080475,15.076096297,21.297345991,24.254341614,26.3,131.8,11.332146744,12.780766285,11.7,151.164608529599,12.60430763058259,30.63229975,5.5577147299,71.46503,61.79833,3.7899796635,13.2,3.891104829,24.50229709,120.94335819,9.9879663057,7.9248000328,61074.0,37.446197991,8.3,58.344510443,9.3
1401,30693,19.884012641,19.564721598,52.601570391,0.5375818591,0.5799367934,10.096764735,35.526015704,6.3213105821,48.046785912,37.226367774,31.186109207,25.141973116,12.916763963,29.2,812.8,18.028338162,17.84254866,15.3,434.9,12.918783912,40.011486805,16.52477625,89.76661,101.00023,7.0515097691,40.8,5.9967902996,14.426776096,303.72295457,14.465682016,13.33677915,34583.0,100.0,5.2,69.077623309,22.7
1402,36953,22.485319189,18.848266717,12.177631045,0.4140394555,0.3923903337,3.2176007361,82.74564988,0.3609074244,51.2813574,66.35183636,23.285418898,25.047282371,15.882586616,31.2,387.0,15.589300069,17.607657271,17.1,145.0,9.9020596284,35.486082465,15.818249737,37.91469,286.85086,4.7144547549,23.7,4.7095394189,11.645226811,236.5959084857466,11.345826235,4.6791539563,43496.0,62.352941176,7.1,31.370591251,16.8
1403,12297,20.28136944,24.127836058,39.562494917,0.3740749776,0.1626412946,1.3499227454,57.859640563,0.1618536502,51.744327885,100.0,27.441380341,24.842549061,13.972657343,41.3,281.2,16.329274312,17.813879234,17.8,247.2,12.60430763058259,39.82735348,16.59154325,16.22586,8.132060000000001,6.9730586371,29.1,6.6817876344,13.791984423,236.5959084857466,10.31031031,8.9349608123,41575.0,100.0,6.2,26.936257711,19.3
1404,18174,24.936722791,19.461868603,43.402663145,0.3631561571,0.4346869154,2.0083635963,52.998789479,0.318803617,52.734675911,64.306890207,27.456520104,23.885090245,13.526132189,30.8,790.2,16.836163074,17.980297342,16.7,319.1,12.60430763058259,38.335734078,14.531666325,49.00626,27.51183,6.2437775565,35.0,5.8944655259,14.701878573,236.5959084857466,16.027874564,11.513572263,36905.0,74.940617577,5.8,33.152729503,20.2
1405,8259,21.32219397,18.961133309,35.46434193,0.3753481051,0.0968640271,2.6395447391,60.079912822,1.0608739581,50.611454171,100.0,27.127358164,26.490835632,14.48257632,37.8,457.2,16.779989739,18.222239043,19.5,313.4,12.60430763058259,40.977818062,15.397350993,12.09044,36.32401,6.1211129296,31.1,4.3257444169,8.4633055253,236.5959084857466,9.4594594595,21.550232336,37875.0,81.056466302,5.2,79.745675335,18.6
1406,30628,24.431892386,16.315136476,63.239519394,0.1665143006,1.1296852553,2.2332506203,32.659657829,0.5326321467,53.43803056,53.955191097,30.302625725,25.470194296,14.181003548,31.8,851.5,18.51355709,18.697075975,14.5,450.8,12.60430763058259,40.420610283,16.126929814,51.06437,58.76975,7.0391517129,49.0,6.8983674625,15.319311908,236.5959084857466,20.016306563,24.351599798,30309.0,94.216216216,3.9,38.819739347,24.1
1407,14361,23.194763596,19.476359585,27.867140171,0.3690550797,0.160155978,6.2808996588,64.320033424,1.07771261,51.939279994,100.0,26.53072382,25.638440053,14.767135569,39.1,696.9,16.59195272,18.196352608,19.2,157.2,12.60430763058259,38.53169035,18.641868512,13.85425,6.9633,5.4770318021,25.8,4.7282622697,15.239678581,236.5959084857466,12.724167378,4.2793525628,38648.0,78.2,6.6,37.982889988,19.5
1408,9947,18.668945411,24.248517141,32.693274354,0.2513320599,0.2513320599,1.6386850307,64.240474515,0.0311882732,49.683321605,100.0,22.937319425,23.036095619,14.684966913,33.8,532.6,14.42367228,16.270593782,16.5,208.1,12.60430763058259,37.910385328,15.704995157,20.1796,156.7570347963081,6.280610775,23.5,5.8029250015,7.0628594491,236.5959084857466,16.155988858,19.637604962,44885.0,90.996784566,5.8,21.307917335,16.5
1409,17103,24.931298603,17.546629246,43.927965854,0.4092849208,0.5028357598,5.3850201719,48.734140209,1.1165474846,50.616850845,85.297838086,29.005556426,25.48822184,14.498909747,33.0,851.5,17.080457618,18.065121234,17.7,198.6,12.60430763058259,40.129952226,17.003723443,52.41395,23.38771,5.6350238405,32.8,4.983543987,10.482790752,236.5959084857466,16.576297444,2.2205306364,37533.0,87.31074261,7.1,22.935832567,18.0
1410,8210,21.37637028,22.27771011,29.537149817,0.3775883069,0.3775883069,1.5956151035,67.076735688,1.692753756036887,51.169305725,100.0,24.356253442,23.946427731,14.901070239,35.6,471.1,15.370995975,16.896932484,24.2,157.5,12.60430763058259,38.485526525,13.599500936,36.24064,133.98295,5.456481235,31.8,5.3965658217,9.6641700894,60.448528078,11.71875,1.2408728617,41146.0,68.571428571,6.8,8.3772083772,19.9
1411,8988,20.939029818,16.677792612,85.870048954,0.2225189141,0.7788161994,1.3796172675,10.72541166,0.3979866557,52.703604806,100.0,35.775397091,27.134438208,10.273649998,38.7,390.6822724379376,20.024641948,19.506379959,18.6,353.4,12.60430763058259,45.288617763,14.848630466,44.43457,44.50378,10.726072607,48.9,4.6330991413,5.5543212619,279.98437297,18.053375196,11.114174317,31221.0,100.0,4.5,0.3644314869,27.1
1412,15541,21.929090792,20.841644682,34.624541535,0.4504214658,0.2252107329,1.1196190721,62.943182549,1.692753756036887,53.046779487,100.0,24.218273499,23.66720488,14.624925724,23.8,758.2,15.335510675,17.267359752,14.7,379.0,12.60430763058259,37.000004152,15.445898707,32.04307,32.17296,6.2299510383,33.2,5.7379944437,17.944116893,236.5959084857466,11.154752553,5.6273510286,42826.0,79.446494465,6.7,24.34855367,18.5
1413,19316,22.375232967,18.891074757,58.80617105,0.2277904328,0.3831020915,1.584178919,38.377510872,1.692753756036887,53.194243115,55.544247359,26.583609726,22.716835879,12.50150928,31.9,799.4,15.818390256,17.058463407,17.0,300.6,12.60430763058259,39.708650576,14.766185887,46.42526,181.19694,7.4544521427,34.7,5.9580578816,14.959248943,275.81751317,14.908854167,15.265379254,33653.0,100.0,5.9,67.354851216,17.8
1414,22124,26.979750497,16.005243175,77.201229434,0.1853191105,0.4926776351,1.6588320376,19.942144278,0.1451786634,53.65214247,31.998776337,33.130094505,25.245205295,10.654528392,35.1,1589.4,18.978723657,19.21751605,20.5,939.1,17.671487056,44.076606315,14.306760517,53.03164,524.31748,7.6757532281,49.1,6.3338429715,8.8386070355,236.5959084857466,15.886287625,16.458254538,30242.0,99.146965635,4.6,72.234331383,23.9
1415,28065,22.683057189,18.289684661,51.295207554,0.2779262427,0.3741314805,3.3279885979,43.862462141,0.9456176416,52.018528416,65.577778532,27.149565959,23.318269654,13.943476535,41.3,1122.2,16.132765025,17.409990201,19.5,448.9,12.60430763058259,40.500833949,15.403874028,31.53137,7.12631,6.6144395976,33.0,4.9770765109,11.211155099,236.5959084857466,17.586912065,11.733956258,42299.0,100.0,6.2,42.748480424,18.2
1416,18636,24.452672247,17.171066753,35.581669886,0.1985404593,0.4292766688,2.398583387,60.313371968,0.1470089336,51.201974673,100.0,25.981123063,24.407194009,13.798824881,32.9,728.5,16.050778861,17.514988414,12.8,328.9,28.284542498,39.155773697,15.94333548,42.43356,80.48938000000001,4.8876335503,33.3,5.4859351514,11.138810799,236.5959084857466,13.945086705,8.598940708707161,42076.0,83.483591778,7.400795671546785,30.73896157,18.5
1417,184945,25.356186975,13.249885101,29.813728406,0.2979264106,1.6258887777,5.0907026413,61.881640488,1.0844979881,51.926248344,20.428893905,18.249266178,18.362858221,15.14378326,26.4,549.9,12.158790528,14.570634353,13.5,254.1,18.141935909,36.911588922,12.094344984,32.4174,87.05291,4.3950152627,13.4,3.719727635,8.2966577107,161.37522163,12.5,8.8805771352,67450.0,52.090602466,7.6,70.392925359,12.1
1418,74897,23.195855642,13.901758415,37.467455305,0.3431379094,1.1215402486,2.9694113249,56.892799445,0.5113523061,52.839232546,29.635412496,23.13581801,21.75621732,15.408866502,27.7,1156.7,14.503569893,16.254921239,11.0,626.4,12.865787652,37.779311722,15.354286358,77.29623,388.53359,5.1288985037,28.9,5.5617777191,13.726744496,195.5616019,18.029574203,7.1158591035,40224.0,78.341266935,6.2,74.709744575,20.2
1419,7713,22.663036432,20.783093479,34.292752496,0.3370932192,0.1037209905,1.1538960197,62.828990017,0.0273785079,50.914041229,100.0,23.675349036,23.891915941,14.942486589,35.8,682.5,15.226239787,17.059486431,14.9,168.3,12.60430763058259,38.691930456,14.096560633,25.68053,12.96512,6.8044175276,27.9,6.1801099908,16.692347201,236.5959084857466,7.5928917609,12.897564185,41420.0,79.409479409,6.4,69.931017492,16.5
1420,24500,26.440816327,14.608163265,7.5959183673,0.5387755102,0.8081632653,3.0408163265,86.951020408,0.5365435773,49.46122449,88.324918062,22.671132824,23.470910521,17.139639497,26.8,464.8,14.768419424,16.995750404,17.0,148.4,12.60430763058259,36.707379401,15.104915918,37.1134,32.65306,7.4199751159,23.9,4.4759435173,9.0721649485,59.276822762,9.8337950139,3.2730976408,51858.0,63.799805637,7.3,39.861812384,16.4
1421,13586,19.284557633,15.265714706,25.20241425,0.3901074636,0.1692919182,1.2439275725,72.191962314,0.0230698247,42.183129692,100.0,22.706185199,23.29493719,16.26406945,30.2,412.1,14.491271419,16.124137704,14.0,774.3,12.60430763058259,36.938606904,14.85726882,51.70606980585615,14.72104,7.8300803674,23.9,4.6344507649,7.3605181805,109.00370613,13.293413174,1.7829728149,48641.0,75.2,7.4,13.729166667,16.5
1422,20758,23.667983428,18.11831583,42.537816745,0.2890451874,0.4624722998,1.6042007901,54.205607477,0.146835443,52.485788612,52.154660824,25.392384305,23.807477683,13.632964577,30.9,863.1,15.563000764,17.092884736,15.1,424.5,12.60430763058259,38.215145165,14.074553913,42.74519,52.99162,5.0558247314,28.3,4.7399449983,13.298503918,236.5959084857466,16.603295311,7.5961784613,40561.0,73.092072871,6.3,33.995252442,19.4
1423,47632,19.864796775,20.662579778,8.1100940544,0.7012092711,0.9300470272,3.8503527041,84.539805173,0.2300821077,51.211370507,42.559584785,20.370031739,21.102104987,16.816101836,28.5,361.3,13.552248367,15.880546506,12.2,211.7,35.910688007,34.861025527,15.644423285,33.80234,29.39201,5.6242011078,26.1,4.8153940197,6.3379389023,123.61534757,14.546879081,14.823409958,50401.0,73.632,6.1,54.683694143,17.0
1424,208080,23.791810842,15.417627835,25.434928874,0.4849096501,2.8849480969,5.5747789312,63.188677432,1.363967181,51.132737409,22.844926645,22.064564812,22.039753812,16.479745579,27.9,660.4,14.743198851,16.773143215,10.6,381.9,18.717013281,39.393072298,15.852800038,59.03702,214.34064,5.1538523803,27.3,4.9071789265,9.1942898621,234.22057014,18.594615484,15.787188763,49619.0,67.216394834,5.9,71.203335026,17.7
1425,231840,23.860852312,14.780020704,72.865338164,0.100931677,0.7414596273,1.5584023464,23.875086266,0.6285476204,53.300552105,15.276515074,23.571010572,19.945092941,13.02105296,30.5,1237.2,14.168633106,15.055844522,13.4,1170.8,10.869227664,42.287266107,13.110502735,81.4054,321.34231,5.2461617434,29.9,4.8215743127,14.298669254,755.01275122,19.634344681,12.478546644,44773.0,89.287572927,6.2,68.563915445,18.0
1426,17010,25.032333921,15.69664903,82.469135802,0.1822457378,0.2586713698,1.1875367431,15.208700764,1.692753756036887,52.439741329,86.84758829,36.981706006,29.380410182,9.5281770559,40.7,1353.0,21.256818563,20.880773046,20.5,465.6,12.60430763058259,45.61818581,14.818043147,51.07252,29.39447,10.278561354,45.2,6.603625,10.214504597,236.5959084857466,18.073248408,32.506353951,26348.0,100.0,2.4,27.07052818,27.8
1427,8064,26.041666667,17.708333333,74.801587302,0.2108134921,0.3968253968,3.8070436508,20.027281746,0.3301587302,52.839781746,49.845333333,36.251046502,29.014908538,10.510172263,28.5,1066.9,20.936773419,20.385238052,15.8,385.7,12.60430763058259,44.314484589,15.268431285,36.33280999999999,156.7570347963081,10.058374495,55.3,5.6897614798,10.899842558,236.5959084857466,19.871794872,12.632553885,28464.0,100.0,4.5,35.882666667,26.4
1428,1327,10.700828937,16.654107008,63.451394122,0.3767897513,0.4521477016,1.6578749058,33.835719668,0.0788022065,40.165787491,100.0,37.373407182,31.173874249,11.763419099,19.2,373.4,21.382403681,20.335539881,12.0,151.164608529599,12.60430763058259,44.180383019,17.974683544,51.70606980585615,156.7570347963081,11.286089239,44.4,6.3420876066,11.566425173626,236.5959084857466,18.390804598,27.153304487,30944.0,52.23705456393854,2.7,18.13655761,28.9
1429,23390,21.496365968,18.011970928,6.8661821291,0.329200513,0.5258657546,1.7015818726,89.610944848,0.2521273243,50.517315092,86.252724243,23.168922457,24.380536812,15.752044339,31.0,390.6822724379376,15.078662984,17.26735973,18.1,150.9,12.60430763058259,37.720406833,15.815334773,17.00897,17.10133,4.7013011682,18.7,3.9051913351,11.481056257,106.73725557,11.230856495,4.6599638876,49214.0,66.028571429,7.3,49.023546002,15.9
1430,143617,23.097544163,16.333024642,21.091514236,0.4922815544,2.3520892373,6.8306676786,67.420987766,1.029261717,50.93408162,27.260360283,20.451211598,19.940215058,16.674527723,25.9,507.9,13.562229605,15.087629652,14.3,226.0,16.082191653,38.907610606,14.366234874,46.06462,158.75558,6.0299363383,21.5,4.8729951059,9.0733334729,219.95632296,12.560054907,10.918585968,53414.0,68.44800806,6.6,75.05942664,16.3
1431,16383,22.328022951,20.747115913,52.768113288,0.311298297,0.1403894281,1.4466214979,44.582799243,1.692753756036887,51.632790087,100.0,27.143689787,24.16925207,13.23832234,33.0,832.2,16.254602161,17.46126121,20.9,342.0,12.60430763058259,39.604742062,14.567173441,18.2615,12.20778,6.83912692,30.0,5.5117484451,10.348186024,236.5959084857466,14.526779164,6.1348046144,40923.0,87.37527115,6.6,29.885124839,18.7
1432,6990,22.188841202,17.381974249,85.050071531,0.2861230329,0.1573676681,0.9012875536,12.932761087,1.0335154289,50.844062947,100.0,37.891527781,28.871182094,10.152040625,36.3,1280.6,21.628971032,20.335137089,16.7,389.5,12.60430763058259,46.022618784,16.824299745,56.29046,28.6123,15.483234714,43.2,4.8462315462,4.2217844075,251.50905433,11.608961303,6.361259974,30871.0,100.0,4.3,61.066528605,30.4
1433,11128,19.850826743,23.094895758,59.246944644,0.2875629044,0.3055355859,1.9051042416,37.526959022,1.692753756036887,52.749820273,100.0,29.307658629,24.966259873,12.270605162,33.5,830.8,17.739430864,18.243344992,13.1,343.9,12.60430763058259,43.763160448,19.805575076,17.8031,71.89072999999999,6.8865179437,36.4,7.3691752959,12.462168417,236.5959084857466,20.729166667,9.4438102274,32077.0,99.786324786,5.9,22.855770001,20.9
1434,68098,25.009545067,17.367617257,29.284266792,0.6975241564,0.4934065611,4.6947046903,64.235366677,1.0547360798,51.453787189,61.436519532,23.988436505,23.906678911,14.333623536,36.7,686.0,14.930603772,16.927936742,17.8,265.8,13.692668065,38.26537369,15.77344812,45.28126,93.98219999999999,5.3824470517,38.1,4.9958501441,14.606856458,224.09578136,13.014392864,5.415683134,41733.0,76.605234368,6.9,50.470034386,17.5
1435,9742,18.096900021,20.909464176,61.014165469,3.4900431123,0.195031821,0.9443646069,33.678916034,1.692753756036887,49.815233012,100.0,30.815596354,26.81784183,12.331845987,25.0,890.4,18.071515721,18.697454555,18.9,160.0,12.60430763058259,42.94664164,18.654524089,9.97307,156.7570347963081,7.9887482419,40.3,4.2887328988,10.970379974,98.543742472,14.47902571,30.377282849,33472.0,100.0,3.8,1.214613619,22.1
